time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,accommodation_suitability,number,percentage
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,17 to 18 years,No information,4,5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,17 to 18 years,Total,79,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,Accommodation considered not suitable,6,4
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,Accommodation considered suitable,131,86
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,No information,16,10
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,19 to 21 years,Total,153,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,Accommodation considered suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,17 to 18 years,Total,43,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,Accommodation considered suitable,106,93
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,19 to 21 years,Total,114,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,Accommodation considered not suitable,8,9
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,Accommodation considered suitable,78,87
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,No information,4,4
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,17 to 18 years,Total,90,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,Accommodation considered not suitable,16,8
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,Accommodation considered suitable,167,86
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,No information,12,6
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,19 to 21 years,Total,195,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,Accommodation considered suitable,42,98
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,No information,1,2
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,17 to 18 years,Total,43,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,Accommodation considered suitable,102,90
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,19 to 21 years,Total,113,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,Accommodation considered suitable,37,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,No information,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,17 to 18 years,Total,37,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,Accommodation considered suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,19 to 21 years,Total,85,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,Accommodation considered suitable,53,95
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,17 to 18 years,Total,56,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,Accommodation considered not suitable,8,5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,Accommodation considered suitable,145,89
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,No information,10,6
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,19 to 21 years,Total,163,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,Accommodation considered suitable,41,95
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,No information,2,5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,17 to 18 years,Total,43,100
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,Accommodation considered suitable,115,88
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,19 to 21 years,Total,131,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,Accommodation considered suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,17 to 18 years,Total,23,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,Accommodation considered not suitable,7,12
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,Accommodation considered suitable,51,85
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,No information,2,3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,19 to 21 years,Total,60,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,Accommodation considered suitable,27,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,No information,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,17 to 18 years,Total,27,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,Accommodation considered not suitable,12,13
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,Accommodation considered suitable,75,82
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,No information,4,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,19 to 21 years,Total,91,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,Accommodation considered suitable,34,85
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,17 to 18 years,Total,40,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Accommodation considered suitable,70,89
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,19 to 21 years,Total,79,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Accommodation considered not suitable,8,15
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Accommodation considered suitable,45,85
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,No information,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,17 to 18 years,Total,53,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Accommodation considered not suitable,7,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Accommodation considered suitable,119,94
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,No information,1,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,19 to 21 years,Total,127,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Accommodation considered suitable,55,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,No information,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,17 to 18 years,Total,55,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Accommodation considered suitable,110,96
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,19 to 21 years,Total,115,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Accommodation considered suitable,47,90
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,17 to 18 years,Total,52,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Accommodation considered not suitable,7,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Accommodation considered suitable,147,93
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,No information,4,3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,19 to 21 years,Total,158,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Accommodation considered suitable,44,96
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,No information,2,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,17 to 18 years,Total,46,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Accommodation considered not suitable,9,7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Accommodation considered suitable,115,90
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,No information,4,3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,19 to 21 years,Total,128,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Accommodation considered suitable,42,91
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,17 to 18 years,Total,46,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Accommodation considered not suitable,13,12
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Accommodation considered suitable,92,87
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,No information,1,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,19 to 21 years,Total,106,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Accommodation considered not suitable,26,14
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Accommodation considered suitable,142,79
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,No information,12,7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,17 to 18 years,Total,180,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Accommodation considered not suitable,55,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Accommodation considered suitable,354,74
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,No information,70,15
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,19 to 21 years,Total,479,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,Accommodation considered suitable,54,92
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,17 to 18 years,Total,59,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,Accommodation considered not suitable,13,13
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,Accommodation considered suitable,82,83
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,No information,4,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,19 to 21 years,Total,99,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,Accommodation considered not suitable,6,14
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,Accommodation considered suitable,37,86
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,No information,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,17 to 18 years,Total,43,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,Accommodation considered not suitable,8,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,Accommodation considered suitable,121,92
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,No information,2,2
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,19 to 21 years,Total,131,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,Accommodation considered suitable,72,96
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,17 to 18 years,Total,75,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,Accommodation considered not suitable,8,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,Accommodation considered suitable,168,95
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,No information,1,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,19 to 21 years,Total,177,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,Accommodation considered suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,17 to 18 years,Total,38,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,Accommodation considered suitable,111,97
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,19 to 21 years,Total,114,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,Accommodation considered not suitable,7,9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,Accommodation considered suitable,60,81
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,No information,7,9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,17 to 18 years,Total,74,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,Accommodation considered not suitable,8,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,Accommodation considered suitable,126,86
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,No information,13,9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,19 to 21 years,Total,147,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,Accommodation considered suitable,26,54
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,17 to 18 years,Total,48,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,Accommodation considered not suitable,7,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,Accommodation considered suitable,94,82
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,No information,13,11
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,19 to 21 years,Total,114,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,Accommodation considered suitable,43,93
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,No information,3,7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,17 to 18 years,Total,46,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,Accommodation considered not suitable,6,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,Accommodation considered suitable,103,92
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,No information,3,3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,19 to 21 years,Total,112,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,Accommodation considered suitable,34,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,No information,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,17 to 18 years,Total,34,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,Accommodation considered suitable,60,69
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,19 to 21 years,Total,87,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,17 to 18 years,Accommodation considered not suitable,6,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,17 to 18 years,Accommodation considered suitable,125,83
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,17 to 18 years,No information,20,13
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,17 to 18 years,Total,151,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,19 to 21 years,Accommodation considered not suitable,39,13
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,19 to 21 years,Accommodation considered suitable,259,83
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,19 to 21 years,No information,14,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,19 to 21 years,Total,312,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,17 to 18 years,Accommodation considered suitable,42,91
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,17 to 18 years,Total,46,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,19 to 21 years,Accommodation considered not suitable,7,7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,19 to 21 years,Accommodation considered suitable,85,89
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,19 to 21 years,No information,4,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,19 to 21 years,Total,96,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,17 to 18 years,Accommodation considered not suitable,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,17 to 18 years,Accommodation considered suitable,41,95
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,17 to 18 years,No information,2,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,17 to 18 years,Total,43,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,19 to 21 years,Accommodation considered not suitable,7,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,19 to 21 years,Accommodation considered suitable,130,94
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,19 to 21 years,No information,1,1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,19 to 21 years,Total,138,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,17 to 18 years,Accommodation considered suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,17 to 18 years,Total,69,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,19 to 21 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,19 to 21 years,Accommodation considered suitable,180,97
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,19 to 21 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,19 to 21 years,Total,186,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,17 to 18 years,Accommodation considered not suitable,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,17 to 18 years,Accommodation considered suitable,40,87
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,17 to 18 years,No information,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,17 to 18 years,Total,46,100
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,19 to 21 years,Accommodation considered not suitable,11,7
