time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 2 placements during the year,190,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 3 or more placements during the year,70,7
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,3810,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 1 placement during the year,2620,69
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 2 placements during the year,750,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 3 or more placements during the year,440,12
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,Total children,980,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the year,660,68
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the year,180,18
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the year,140,14
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,Total children,2020,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 1 placement during the year,1390,69
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 2 placements during the year,410,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4b. African,With 3 or more placements during the year,220,11
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,Total children,810,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the year,570,70
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the year,160,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the year,80,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,Total children,1360,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the year,940,69
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the year,300,22
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the year,130,9
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,80,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the year,40,44
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the year,40,46
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the year,10,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,Total children,10,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,67
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,Total children,70,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,30,40
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,30,51
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,10,9
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 1 placement during the year,40030,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 2 placements during the year,11060,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Ethnicity,Total children,With 3 or more placements during the year,5610,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,Total children,47650,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 1 placement during the year,34500,72
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 2 placements during the year,8640,18
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,4510,9
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,Total children,40,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,10,22
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,10,30
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,20,49
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,Total children,2580,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,1470,57
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,970,38
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,140,5
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 1 placement during the year,40030,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 2 placements during the year,11060,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,5610,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,6410,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,4050,63
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,1440,22
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,930,14
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,Total children,20,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,c,c
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,10,60
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,Total children,45070,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 1 placement during the year,33060,73
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 2 placements during the year,8440,19
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Foster placements,With 3 or more placements during the year,3560,8
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,Total children,200,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,With 1 placement during the year,80,37
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,With 2 placements during the year,70,34
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other placement,With 3 or more placements during the year,60,29
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,Total children,500,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 1 placement during the year,140,29
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 2 placements during the year,180,35
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Other residential settings,With 3 or more placements during the year,180,36
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,Total children,270,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 1 placement during the year,230,83
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 2 placements during the year,40,14
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed for adoption,With 3 or more placements during the year,10,3
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,Total children,720,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,With 1 placement during the year,340,48
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,With 2 placements during the year,190,26
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed in the community,With 3 or more placements during the year,190,27
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,Total children,3210,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 1 placement during the year,2380,74
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 2 placements during the year,480,15
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 3 or more placements during the year,350,11
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,Total children,80,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 1 placement during the year,60,76
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 2 placements during the year,20,21
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",Total children,6650,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 1 placement during the year,3740,56
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 2 placements during the year,1660,25
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,"Secure units, children's homes and semi-independent living accommodation",With 3 or more placements during the year,1260,19
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 1 placement during the year,40030,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 2 placements during the year,11060,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,First placement during the year,Total children,With 3 or more placements during the year,5610,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,Total children,25050,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 1 placement during the year,17590,70
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 2 placements during the year,4880,19
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Female,With 3 or more placements during the year,2580,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,Total children,31650,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 1 placement during the year,22440,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 2 placements during the year,6180,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Male,With 3 or more placements during the year,3030,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 1 placement during the year,40030,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 2 placements during the year,11060,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Gender,Total children,With 3 or more placements during the year,5610,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,54450,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 1 placement during the year,38530,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 2 placements during the year,10540,19
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 3 or more placements during the year,5380,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,Total children,56700,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 1 placement during the year,40030,71
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 2 placements during the year,11060,20
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 3 or more placements during the year,5610,10
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,2250,100
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 1 placement during the year,1500,67
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 2 placements during the year,530,23
2020,Reporting year,National,E92000001,England,CLA 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 3 or more placements during the year,230,10
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,1 to 4 years,Total children,4330,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,1 to 4 years,With 1 placement during the year,2630,61
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,1 to 4 years,With 2 placements during the year,1220,28
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,1 to 4 years,With 3 or more placements during the year,480,11
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,10 to 15 years,Total children,5720,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,10 to 15 years,With 1 placement during the year,3260,57
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,10 to 15 years,With 2 placements during the year,1450,25
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,10 to 15 years,With 3 or more placements during the year,1000,18
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,16 years and over,Total children,5050,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,16 years and over,With 1 placement during the year,2960,59
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,16 years and over,With 2 placements during the year,1410,28
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,16 years and over,With 3 or more placements during the year,680,13
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,5 to 9 years,Total children,4080,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,5 to 9 years,With 1 placement during the year,2670,65
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,5 to 9 years,With 2 placements during the year,970,24
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,5 to 9 years,With 3 or more placements during the year,440,11
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Total children,Total children,23300,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Total children,With 1 placement during the year,13850,59
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Total children,With 2 placements during the year,6350,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Total children,With 3 or more placements during the year,3100,13
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,Total children,4130,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,With 1 placement during the year,2330,56
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,With 2 placements during the year,1310,32
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Age group,Under 1 year,With 3 or more placements during the year,490,12
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,Total children,15920,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,With 1 placement during the year,9480,60
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,With 2 placements during the year,4270,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1. Total White,With 3 or more placements during the year,2170,14
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,Total children,14700,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,With 1 placement during the year,8760,60
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,With 2 placements during the year,3930,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1a. White British,With 3 or more placements during the year,2010,14
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,Total children,60,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,With 1 placement during the year,40,67
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,With 2 placements during the year,10,22
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the year,10,10
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,40,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the year,20,55
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the year,10,32
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,Total children,170,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the year,80,50
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the year,50,31
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the year,30,19
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,Total children,960,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the year,570,60
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the year,270,28
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the year,120,13
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,2260,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the year,1300,58
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the year,600,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the year,350,15
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,760,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the year,430,57
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the year,200,26
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the year,130,17
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,Total children,250,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the year,150,61
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the year,60,24
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the year,40,15
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,Total children,400,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the year,240,59
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the year,120,29
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the year,50,12
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,Total children,840,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the year,480,57
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the year,230,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the year,130,16
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,1400,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the year,920,66
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the year,350,25
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the year,130,10
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,Total children,90,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,With 1 placement during the year,60,69
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,With 2 placements during the year,20,17
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the year,10,14
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,Total children,310,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the year,190,63
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the year,60,19
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the year,60,18
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3c. Bangladeshi,Total children,140,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 1 placement during the year,90,65
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 2 placements during the year,40,25
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3c. Bangladeshi,With 3 or more placements during the year,10,9
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3d. Chinese,Total children,30,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3d. Chinese,With 1 placement during the year,30,74
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3d. Chinese,With 2 placements during the year,10,18
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3d. Chinese,With 3 or more placements during the year,c,c
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3e. Any other Asian background,Total children,840,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 1 placement during the year,550,66
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 2 placements during the year,230,28
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,3e. Any other Asian background,With 3 or more placements during the year,50,6
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,2110,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 1 placement during the year,1240,59
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 2 placements during the year,600,28
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 3 or more placements during the year,280,13
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4a. Caribbean,Total children,390,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the year,210,54
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the year,110,27
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the year,70,19
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,Total children,1290,100
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,With 1 placement during the year,820,63
2020,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Ethnicity,4b. African,With 2 placements during the year,350,27
