time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,stay_put,number,percentage
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 18,Total living with former foster carers in the current year,250,55
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,460,100
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 19 to 20,Total living with former foster carers in the current year,220,25
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,860,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,6,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 19 to 20,Total living with former foster carers in the current year,11,39
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,10,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 19 to 20,Total living with former foster carers in the current year,9,32
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 19 to 20,Total living with former foster carers in the current year,6,40
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 18,Total living with former foster carers in the current year,7,58
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,12,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,7,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,11,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 18,Total living with former foster carers in the current year,9,30
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,30,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 19 to 20,Total living with former foster carers in the current year,9,23
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,40,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 18,Total living with former foster carers in the current year,9,64
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 19 to 20,Total living with former foster carers in the current year,8,28
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,29,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 18,Total living with former foster carers in the current year,10,67
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,15,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,19,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 18,Total living with former foster carers in the current year,16,80
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,20,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 19 to 20,Total living with former foster carers in the current year,12,50
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 18,Total living with former foster carers in the current year,8,57
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 19 to 20,Total living with former foster carers in the current year,15,54
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 18,Total living with former foster carers in the current year,13,81
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 19 to 20,Total living with former foster carers in the current year,6,23
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,26,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Aged 18,Total living with former foster carers in the current year,13,76
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,17,100
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Aged 19 to 20,Total living with former foster carers in the current year,13,26
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,50,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,12,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,7,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Aged 19 to 20,Total living with former foster carers in the current year,7,39
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,20,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Aged 18,Total living with former foster carers in the current year,7,54
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Aged 19 to 20,Total living with former foster carers in the current year,7,29
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Aged 18,Total living with former foster carers in the current year,12,86
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Aged 19 to 20,Total living with former foster carers in the current year,9,38
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Aged 18,Total living with former foster carers in the current year,11,69
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Aged 19 to 20,Total living with former foster carers in the current year,16,43
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,37,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Aged 18,Total living with former foster carers in the current year,13,59
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,22,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Aged 19 to 20,Total living with former foster carers in the current year,7,24
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,29,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,8,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Aged 19 to 20,Total living with former foster carers in the current year,8,50
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Aged 18,Total living with former foster carers in the current year,25,51
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,49,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Aged 19 to 20,Total living with former foster carers in the current year,29,27
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,109,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,11,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Aged 18,Total living with former foster carers in the current year,11,85
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Aged 19 to 20,Total living with former foster carers in the current year,10,40
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,25,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Aged 18,Total living with former foster carers in the current year,16,80
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,20,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Aged 19 to 20,Total living with former foster carers in the current year,9,29
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,31,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Aged 18,Total living with former foster carers in the current year,16,73
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,22,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Aged 19 to 20,Total living with former foster carers in the current year,8,23
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,35,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Aged 18,Total living with former foster carers in the current year,9,69
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Aged 19 to 20,Total living with former foster carers in the current year,21,54
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,39,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Aged 18,Total living with former foster carers in the current year,16,80
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,20,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Aged 19 to 20,Total living with former foster carers in the current year,9,31
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,29,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Aged 18,Total living with former foster carers in the current year,8,57
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,30,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,6,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Aged 19 to 20,Total living with former foster carers in the current year,10,56
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Aged 18,Total living with former foster carers in the current year,22,61
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,36,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Aged 19 to 20,Total living with former foster carers in the current year,23,34
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,67,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Aged 18,Total living with former foster carers in the current year,10,59
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,17,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Aged 19 to 20,Total living with former foster carers in the current year,10,34
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,29,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Aged 18,Total living with former foster carers in the current year,7,54
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,13,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Aged 19 to 20,Total living with former foster carers in the current year,14,41
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,34,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Aged 18,Total living with former foster carers in the current year,18,53
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,34,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Aged 19 to 20,Total living with former foster carers in the current year,15,30
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,50,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 18,Total living with former foster carers in the current year,14,82
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,17,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 19 to 20,Total living with former foster carers in the current year,6,25
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,24,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 18,Total living with former foster carers in the current year,27,61
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,44,100
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 19 to 20,Total living with former foster carers in the current year,54,49
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,110,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 18,Total living with former foster carers in the current year,7,35
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,20,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 19 to 20,Total living with former foster carers in the current year,6,11
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,"Kingston upon Hull, City of",E06000010,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,53,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 18,Total living with former foster carers in the current year,7,64
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,11,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 19 to 20,Total living with former foster carers in the current year,12,35
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,East Riding of Yorkshire,E06000011,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,34,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,North East Lincolnshire,E06000012,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,8,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 19 to 20,Total living with former foster carers in the current year,7,44
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,North Lincolnshire,E06000013,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,16,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 18,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,9,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 19 to 20,Total living with former foster carers in the current year,7,25
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,York,E06000014,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,28,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 18,Total living with former foster carers in the current year,12,86
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,14,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 19 to 20,Total living with former foster carers in the current year,c,c
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,Barnsley,E08000016,Aged 19 to 20,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,Aged 18,Total living with former foster carers in the current year,12,67
2020,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,Doncaster,E08000017,Aged 18,Young people who ceased to be looked after in a foster placement on their 18th birthday and were eligible for care leavers support,18,100
