time_period,time_identifier,geographic_level,country_code,country_name,population_group,characteristic,placement_stability,number,percentage
2020,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",120,66
2020,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",60,34
2020,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,Total children,180,100
2020,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1050,68
2020,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",490,32
2020,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,1540,100
2020,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",320,65
2020,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",170,35
2020,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,Total children,490,100
2020,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",480,70
2020,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",200,30
2020,Reporting year,National,E92000001,England,Ethnicity,4b. African,Total children,680,100
2020,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",250,69
2020,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",110,31
2020,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,Total children,370,100
2020,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",200,71
2020,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,29
2020,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,Total children,280,100
2020,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,47
2020,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,53
2020,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,Total children,20,100
2020,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2020,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2020,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,Total children,10,100
2020,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,46
2020,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,54
2020,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,Total children,10,100
2020,Reporting year,National,E92000001,England,Ethnicity,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Ethnicity,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Ethnicity,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Gender,Female,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8190,68
2020,Reporting year,National,E92000001,England,Gender,Female,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",3810,32
2020,Reporting year,National,E92000001,England,Gender,Female,Total children,12000,100
2020,Reporting year,National,E92000001,England,Gender,Male,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10220,67
2020,Reporting year,National,E92000001,England,Gender,Male,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",4950,33
2020,Reporting year,National,E92000001,England,Gender,Male,Total children,15170,100
2020,Reporting year,National,E92000001,England,Gender,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Gender,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Gender,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Legal status,Care orders,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",17370,68
2020,Reporting year,National,E92000001,England,Legal status,Care orders,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8220,32
2020,Reporting year,National,E92000001,England,Legal status,Care orders,Total children,25590,100
2020,Reporting year,National,E92000001,England,Legal status,Detained for child protection,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2020,Reporting year,National,E92000001,England,Legal status,Detained for child protection,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",z,z
2020,Reporting year,National,E92000001,England,Legal status,Detained for child protection,Total children,0,z
2020,Reporting year,National,E92000001,England,Legal status,Placement order granted,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",710,62
2020,Reporting year,National,E92000001,England,Legal status,Placement order granted,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",430,38
2020,Reporting year,National,E92000001,England,Legal status,Placement order granted,Total children,1140,100
2020,Reporting year,National,E92000001,England,Legal status,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Legal status,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Legal status,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",330,76
2020,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",100,24
2020,Reporting year,National,E92000001,England,Legal status,Voluntary agreements under S20 CA 1989,Total children,440,100
2020,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2020,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2020,Reporting year,National,E92000001,England,Legal status,Youth justice legal statuses,Total children,c,c
2020,Reporting year,National,E92000001,England,Placement,Foster placements,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",16380,73
2020,Reporting year,National,E92000001,England,Placement,Foster placements,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",5920,27
2020,Reporting year,National,E92000001,England,Placement,Foster placements,Total children,22300,100
2020,Reporting year,National,E92000001,England,Placement,Other placement,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,16
2020,Reporting year,National,E92000001,England,Placement,Other placement,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,84
2020,Reporting year,National,E92000001,England,Placement,Other placement,Total children,50,100
2020,Reporting year,National,E92000001,England,Placement,Other residential settings,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,18
2020,Reporting year,National,E92000001,England,Placement,Other residential settings,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",100,83
2020,Reporting year,National,E92000001,England,Placement,Other residential settings,Total children,120,100
2020,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",360,80
2020,Reporting year,National,E92000001,England,Placement,Placed for adoption,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,20
2020,Reporting year,National,E92000001,England,Placement,Placed for adoption,Total children,460,100
2020,Reporting year,National,E92000001,England,Placement,Placed in the community,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2020,Reporting year,National,E92000001,England,Placement,Placed in the community,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2020,Reporting year,National,E92000001,England,Placement,Placed in the community,Total children,c,c
2020,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",820,47
2020,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",920,53
2020,Reporting year,National,E92000001,England,Placement,Placed with parents or other person with parental responsibility,Total children,1730,100
2020,Reporting year,National,E92000001,England,Placement,Residential schools,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,60
2020,Reporting year,National,E92000001,England,Placement,Residential schools,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,40
2020,Reporting year,National,E92000001,England,Placement,Residential schools,Total children,20,100
2020,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",810,33
2020,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation","Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1690,67
2020,Reporting year,National,E92000001,England,Placement,"Secure units, children's homes and semi-independent living accommodation",Total children,2500,100
2020,Reporting year,National,E92000001,England,Placement,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Placement,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Placement,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18360,68
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8740,32
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,27090,100
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",18410,68
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8760,32
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Total children,Total children,27170,100
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",60,67
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,33
2020,Reporting year,National,E92000001,England,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,80,100
2019,Reporting year,National,E92000001,England,Age group,1 to 4 years,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",740,64
2019,Reporting year,National,E92000001,England,Age group,1 to 4 years,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",410,36
2019,Reporting year,National,E92000001,England,Age group,1 to 4 years,Total children,1150,100
2019,Reporting year,National,E92000001,England,Age group,10 to 15 years,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",12810,68
2019,Reporting year,National,E92000001,England,Age group,10 to 15 years,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",5950,32
2019,Reporting year,National,E92000001,England,Age group,10 to 15 years,Total children,18760,100
2019,Reporting year,National,E92000001,England,Age group,5 to 9 years,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",4000,69
2019,Reporting year,National,E92000001,England,Age group,5 to 9 years,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1790,31
2019,Reporting year,National,E92000001,England,Age group,5 to 9 years,Total children,5790,100
2019,Reporting year,National,E92000001,England,Age group,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Age group,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Age group,Total children,Total children,25710,100
2019,Reporting year,National,E92000001,England,Ethnicity,1. Total White,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",13950,68
2019,Reporting year,National,E92000001,England,Ethnicity,1. Total White,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",6470,32
2019,Reporting year,National,E92000001,England,Ethnicity,1. Total White,Total children,20420,100
2019,Reporting year,National,E92000001,England,Ethnicity,1a. White British,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",13260,68
2019,Reporting year,National,E92000001,England,Ethnicity,1a. White British,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",6150,32
2019,Reporting year,National,E92000001,England,Ethnicity,1a. White British,Total children,19410,100
2019,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",50,67
2019,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,33
2019,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,Total children,80,100
2019,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,50
2019,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,50
2019,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,Total children,40,100
2019,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",110,68
2019,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",50,32
2019,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,Total children,170,100
2019,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",500,69
2019,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",230,31
2019,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,Total children,730,100
2019,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1860,68
2019,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",860,32
2019,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,2720,100
2019,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",660,67
2019,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",330,33
2019,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,Total children,990,100
2019,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",210,72
2019,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,28
2019,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,Total children,300,100
2019,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",400,70
2019,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",180,30
2019,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,Total children,580,100
2019,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",580,68
2019,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",270,32
2019,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,Total children,860,100
2019,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",510,70
2019,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",220,30
2019,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,Total children,740,100
2019,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,70
2019,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",30,30
2019,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,Total children,110,100
2019,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",210,72
2019,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,28
2019,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,Total children,290,100
2019,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",90,71
2019,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",40,29
2019,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,Total children,130,100
2019,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",20,86
2019,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,Total children,20,100
2019,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",120,64
2019,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",70,36
2019,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,Total children,190,100
2019,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",1040,67
2019,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British","Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",510,33
2019,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,1550,100
2019,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",340,64
2019,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",190,36
2019,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,Total children,530,100
2019,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",470,68
2019,Reporting year,National,E92000001,England,Ethnicity,4b. African,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",220,32
2019,Reporting year,National,E92000001,England,Ethnicity,4b. African,Total children,690,100
2019,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",230,69
2019,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",110,31
2019,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,Total children,340,100
2019,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",180,69
2019,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",80,31
2019,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,Total children,260,100
2019,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,75
2019,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,Total children,20,100
2019,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",0,0
2019,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,Total children,c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",10,69
2019,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",c,c
2019,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,Total children,10,100
2019,Reporting year,National,E92000001,England,Ethnicity,Total children,"Living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",17550,68
2019,Reporting year,National,E92000001,England,Ethnicity,Total children,"Not living in the same placement for at least 2 years, or are placed for adoption and their adoption and their adoptive placement together with their previous placement, last for at least 2 years",8160,32
2019,Reporting year,National,E92000001,England,Ethnicity,Total children,Total children,25710,100
