time_period,time_identifier,geographic_level,country_code,country_name,cla_group,population_group,characteristic,placement_stability,number,percentage
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Residential schools,With 1 placement during the year,20,79
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Residential schools,With 2 placements during the year,c,c
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Secure homes and children's homes,Total children,1090,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 1 placement during the year,700,64
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 2 placements during the year,230,21
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Secure homes and children's homes,With 3 or more placements during the year,160,15
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,Total children,23840,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,With 1 placement during the year,14630,61
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,With 2 placements during the year,6280,26
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,First placement during the year,Total children,With 3 or more placements during the year,2930,12
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,Total children,9690,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,With 1 placement during the year,5740,59
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,With 2 placements during the year,2620,27
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Female,With 3 or more placements during the year,1330,14
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,Total children,14150,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,With 1 placement during the year,8890,63
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,With 2 placements during the year,3660,26
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Male,With 3 or more placements during the year,1600,11
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,Total children,23840,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,With 1 placement during the year,14630,61
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,With 2 placements during the year,6280,26
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Gender,Total children,With 3 or more placements during the year,2930,12
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,Total children,19710,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 1 placement during the year,11630,59
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 2 placements during the year,5380,27
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Non-unaccompanied asylum-seeking children,With 3 or more placements during the year,2710,14
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,Total children,23840,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 1 placement during the year,14630,61
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 2 placements during the year,6280,26
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Total children,With 3 or more placements during the year,2930,12
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,Total children,4130,100
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 1 placement during the year,3000,73
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 2 placements during the year,910,22
2022,Reporting year,National,E92000001,England,CLA less than 12 months on 31 March,Unaccompanied asylum-seeking children,Unaccompanied asylum-seeking children,With 3 or more placements during the year,220,5
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,Total children,11300,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,With 1 placement during the year,6530,58
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,With 2 placements during the year,3650,32
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,1 to 4 years,With 3 or more placements during the year,1120,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,Total children,31690,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,With 1 placement during the year,23350,74
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,With 2 placements during the year,5230,17
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,10 to 15 years,With 3 or more placements during the year,3110,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,Total children,20270,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,With 1 placement during the year,13360,66
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,With 2 placements during the year,4400,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,16 years and over,With 3 or more placements during the year,2520,12
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,Total children,14870,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,With 1 placement during the year,10770,72
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,With 2 placements during the year,3070,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,5 to 9 years,With 3 or more placements during the year,1030,7
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,Total children,82090,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,With 1 placement during the year,56290,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,With 2 placements during the year,17600,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Total children,With 3 or more placements during the year,8200,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,Total children,3960,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,With 1 placement during the year,2270,57
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,With 2 placements during the year,1260,32
2022,Reporting year,National,E92000001,England,CLA on 31 March,Age group,Under 1 year,With 3 or more placements during the year,430,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,Total children,59870,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,With 1 placement during the year,41220,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,With 2 placements during the year,12610,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1. Total White,With 3 or more placements during the year,6040,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,Total children,56010,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,With 1 placement during the year,38660,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,With 2 placements during the year,11720,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1a. White British,With 3 or more placements during the year,5630,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,Total children,180,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,With 1 placement during the year,120,67
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,With 2 placements during the year,40,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1b. White Irish,With 3 or more placements during the year,20,12
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,Total children,170,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 1 placement during the year,100,58
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 2 placements during the year,50,31
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1c. Traveller of Irish Heritage,With 3 or more placements during the year,20,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,Total children,560,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,With 1 placement during the year,380,68
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,With 2 placements during the year,130,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1d. Gypsy Roma,With 3 or more placements during the year,60,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,Total children,2950,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,With 1 placement during the year,1960,66
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,With 2 placements during the year,680,23
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,1e. Any other White background,With 3 or more placements during the year,310,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,Total children,8800,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 1 placement during the year,5880,67
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 2 placements during the year,1960,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2. Total Mixed or Multiple ethnic groups,With 3 or more placements during the year,960,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,Total children,2920,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,With 1 placement during the year,1960,67
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,With 2 placements during the year,630,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2a. White and Black Caribbean,With 3 or more placements during the year,330,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,Total children,1030,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,With 1 placement during the year,680,66
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,With 2 placements during the year,240,24
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2b. White and Black African,With 3 or more placements during the year,110,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,Total children,1810,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,With 1 placement during the year,1280,71
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,With 2 placements during the year,370,20
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2c. White and Asian,With 3 or more placements during the year,160,9
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,Total children,3040,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,With 1 placement during the year,1960,64
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,With 2 placements during the year,720,24
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,2d. Any other Mixed background,With 3 or more placements during the year,360,12
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,Total children,3960,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,With 1 placement during the year,2760,70
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,With 2 placements during the year,880,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3. Total Asian or Asian British,With 3 or more placements during the year,320,8
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,Total children,330,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,With 1 placement during the year,230,70
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,With 2 placements during the year,70,20
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3a. Indian,With 3 or more placements during the year,30,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,Total children,1010,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,With 1 placement during the year,690,68
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,With 2 placements during the year,230,23
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3b. Pakistani,With 3 or more placements during the year,100,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,Total children,430,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,With 1 placement during the year,290,67
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,With 2 placements during the year,120,27
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3c. Bangladeshi,With 3 or more placements during the year,30,6
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,Total children,100,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,With 1 placement during the year,70,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,With 2 placements during the year,20,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3d. Chinese,With 3 or more placements during the year,10,9
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,Total children,2080,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,With 1 placement during the year,1480,71
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,With 2 placements during the year,450,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,3e. Any other Asian background,With 3 or more placements during the year,150,7
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",Total children,5710,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 1 placement during the year,3770,66
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 2 placements during the year,1350,24
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,"4. Total Black, African, Caribbean or Black British",With 3 or more placements during the year,600,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,Total children,1290,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,With 1 placement during the year,830,64
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,With 2 placements during the year,290,23
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4a. Caribbean,With 3 or more placements during the year,170,13
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,Total children,3170,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,With 1 placement during the year,2110,66
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,With 2 placements during the year,760,24
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4b. African,With 3 or more placements during the year,310,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,Total children,1250,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,With 1 placement during the year,830,67
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,With 2 placements during the year,300,24
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,4c. Any other Black background,With 3 or more placements during the year,120,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,Total children,3470,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,With 1 placement during the year,2490,72
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,With 2 placements during the year,710,20
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,5. Total other ethnic group,With 3 or more placements during the year,270,8
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,Total children,290,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,With 1 placement during the year,180,61
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,With 2 placements during the year,90,31
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6. Total refused or information not yet available,With 3 or more placements during the year,20,8
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,Total children,30,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,With 1 placement during the year,10,48
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,With 2 placements during the year,10,41
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6a. Refused,With 3 or more placements during the year,c,c
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,Total children,260,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 1 placement during the year,160,63
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 2 placements during the year,80,30
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,6b. Information not yet obtained,With 3 or more placements during the year,20,7
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,Total children,82090,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 1 placement during the year,56290,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 2 placements during the year,17600,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Ethnicity,Total children,With 3 or more placements during the year,8200,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,Total children,59880,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 1 placement during the year,42810,71
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 2 placements during the year,11680,20
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Care orders,With 3 or more placements during the year,5390,9
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,Total children,2250,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 1 placement during the year,870,39
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 2 placements during the year,870,39
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Detained for child protection,With 3 or more placements during the year,510,23
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,Total children,2150,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 1 placement during the year,1130,53
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 2 placements during the year,900,42
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Placement order granted,With 3 or more placements during the year,120,6
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,Total children,82090,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,With 1 placement during the year,56290,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,With 2 placements during the year,17600,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Total children,With 3 or more placements during the year,8200,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,Total children,17590,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 1 placement during the year,11340,64
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 2 placements during the year,4100,23
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Voluntary agreements under S20 CA 1989,With 3 or more placements during the year,2150,12
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,Total children,230,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,With 1 placement during the year,140,60
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,With 2 placements during the year,60,25
2022,Reporting year,National,E92000001,England,CLA on 31 March,First legal status during the year,Youth justice legal statuses,With 3 or more placements during the year,30,15
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,Total children,60830,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,With 1 placement during the year,43480,71
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,With 2 placements during the year,12130,20
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Foster placements,With 3 or more placements during the year,5230,9
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,Total children,5280,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 1 placement during the year,3460,65
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 2 placements during the year,1270,24
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Independent and semi-independent living arrangements/ supported accommodation,With 3 or more placements during the year,560,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,Total children,1100,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,With 1 placement during the year,550,50
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,With 2 placements during the year,370,33
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other placements,With 3 or more placements during the year,190,17
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,Total children,1890,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,With 1 placement during the year,470,25
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,With 2 placements during the year,970,52
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Other residential settings,With 3 or more placements during the year,450,24
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,Total children,370,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,With 1 placement during the year,330,90
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,With 2 placements during the year,30,7
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed for adoption,With 3 or more placements during the year,10,4
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,Total children,5190,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 1 placement during the year,3520,68
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 2 placements during the year,1110,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Placed with parents or other person with parental responsibility,With 3 or more placements during the year,550,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,Total children,100,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,With 1 placement during the year,80,82
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,With 2 placements during the year,10,14
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Residential schools,With 3 or more placements during the year,c,c
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,Total children,7340,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,With 1 placement during the year,4400,60
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,With 2 placements during the year,1720,23
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Secure homes and children's homes,With 3 or more placements during the year,1220,17
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,Total children,82090,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,With 1 placement during the year,56290,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,With 2 placements during the year,17600,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,First placement during the year,Total children,With 3 or more placements during the year,8200,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,Total children,35780,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,With 1 placement during the year,24010,67
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,With 2 placements during the year,7890,22
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Female,With 3 or more placements during the year,3880,11
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,Total children,46310,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,With 1 placement during the year,32280,70
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,With 2 placements during the year,9710,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Male,With 3 or more placements during the year,4320,9
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,Total children,82090,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,With 1 placement during the year,56290,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,With 2 placements during the year,17600,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Gender,Total children,With 3 or more placements during the year,8200,10
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,Total children,82090,100
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 1 placement during the year,56290,69
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 2 placements during the year,17600,21
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 3 placements during the year,5150,6
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 4 placements during the year,1750,2
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 5 placements during the year,680,1
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 6 placements during the year,300,k
2022,Reporting year,National,E92000001,England,CLA on 31 March,Total children,Total children,With 7 or more placements during the year,330,k
