time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,in_touch,number,percentage
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Aged 19 to 21,Local authority in touch with care leaver,149,94
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Aged 19 to 21,Local authority not in touch with care leaver,8,5
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Aged 19 to 21,Total,158,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 17 to 18,Local authority in touch with care leaver,54,95
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 17 to 18,Total,57,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 19 to 21,Local authority in touch with care leaver,175,97
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 19 to 21,Total,180,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Aged 19 to 21,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 17 to 18,Local authority in touch with care leaver,159,99
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 17 to 18,Total,160,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 19 to 21,Local authority in touch with care leaver,387,91
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 19 to 21,Local authority not in touch with care leaver,21,5
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 19 to 21,Total,423,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 19 to 21,Young person no longer requires services,9,2
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Aged 19 to 21,Young person refuses contact,6,1
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 17 to 18,Local authority in touch with care leaver,135,99
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 17 to 18,Total,137,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 19 to 21,Local authority in touch with care leaver,341,97
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 19 to 21,Total,352,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 17 to 18,Local authority in touch with care leaver,85,79
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 17 to 18,Local authority not in touch with care leaver,21,20
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 17 to 18,Total,107,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 19 to 21,Local authority in touch with care leaver,231,78
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 19 to 21,Local authority not in touch with care leaver,56,19
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 19 to 21,Total,298,100
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 17 to 18,Local authority in touch with care leaver,55,98
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 17 to 18,Total,56,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 19 to 21,Local authority in touch with care leaver,175,92
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 19 to 21,Total,191,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Aged 19 to 21,Young person refuses contact,10,5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 17 to 18,Local authority in touch with care leaver,74,93
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 17 to 18,Total,80,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 19 to 21,Local authority in touch with care leaver,163,85
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 19 to 21,Local authority not in touch with care leaver,7,4
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 19 to 21,Total,192,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 19 to 21,Young person no longer requires services,13,7
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Aged 19 to 21,Young person refuses contact,9,5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 17 to 18,Local authority in touch with care leaver,37,90
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 17 to 18,Total,41,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 19 to 21,Local authority in touch with care leaver,122,92
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 19 to 21,Total,133,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 19 to 21,Young person no longer requires services,6,5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 17 to 18,Local authority in touch with care leaver,49,98
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 17 to 18,Total,50,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 19 to 21,Local authority in touch with care leaver,148,90
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 19 to 21,Local authority not in touch with care leaver,13,8
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 19 to 21,Total,165,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 17 to 18,Local authority in touch with care leaver,36,90
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 17 to 18,Total,40,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 19 to 21,Local authority in touch with care leaver,99,88
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 19 to 21,Local authority not in touch with care leaver,10,9
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 19 to 21,Total,112,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 17 to 18,Local authority in touch with care leaver,69,97
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 17 to 18,Total,71,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 19 to 21,Local authority in touch with care leaver,129,91
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 19 to 21,Total,141,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 19 to 21,Young person refuses contact,6,4
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 17 to 18,Local authority in touch with care leaver,118,94
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 17 to 18,Local authority not in touch with care leaver,8,6
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 17 to 18,Total,126,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 19 to 21,Local authority in touch with care leaver,333,91
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 19 to 21,Local authority not in touch with care leaver,30,8
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 19 to 21,Total,364,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 17 to 18,Local authority in touch with care leaver,231,96
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 17 to 18,Local authority not in touch with care leaver,9,4
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 17 to 18,Total,240,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 19 to 21,Local authority in touch with care leaver,567,94
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 19 to 21,Local authority not in touch with care leaver,37,6
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 19 to 21,Total,604,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 19 to 21,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 19 to 21,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 17 to 18,Local authority in touch with care leaver,186,98
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 17 to 18,Total,190,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 19 to 21,Local authority in touch with care leaver,483,98
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 19 to 21,Total,495,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 17 to 18,Local authority in touch with care leaver,159,92
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 17 to 18,Total,172,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 17 to 18,Young person no longer requires services,6,3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 19 to 21,Local authority in touch with care leaver,422,88
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 19 to 21,Local authority not in touch with care leaver,24,5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 19 to 21,Total,478,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 19 to 21,Young person no longer requires services,26,5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 19 to 21,Young person refuses contact,6,1
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 17 to 18,Local authority in touch with care leaver,156,97
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 17 to 18,Total,161,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 19 to 21,Local authority in touch with care leaver,439,95
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 19 to 21,Local authority not in touch with care leaver,13,3
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 19 to 21,Total,464,100
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 19 to 21,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 19 to 21,Young person refuses contact,12,3
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 17 to 18,Local authority in touch with care leaver,45,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 17 to 18,Total,45,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 19 to 21,Local authority in touch with care leaver,138,99
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 19 to 21,Total,140,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 17 to 18,Local authority in touch with care leaver,30,97
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 17 to 18,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 17 to 18,Total,31,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 19 to 21,Local authority in touch with care leaver,53,93
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 19 to 21,Total,57,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 19 to 21,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 17 to 18,Local authority in touch with care leaver,32,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 17 to 18,Total,32,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 21,Local authority in touch with care leaver,87,92
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 21,Total,95,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 17 to 18,Local authority in touch with care leaver,58,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 17 to 18,Total,58,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 17 to 18,Young person no longer requires services,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 17 to 18,Young person refuses contact,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 21,Local authority in touch with care leaver,87,91
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 21,Local authority not in touch with care leaver,6,6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 21,Total,96,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 19 to 21,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 17 to 18,Local authority in touch with care leaver,37,86
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 17 to 18,Local authority not in touch with care leaver,0,0
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 17 to 18,Total,43,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 17 to 18,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 17 to 18,Young person refuses contact,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 21,Local authority in touch with care leaver,74,78
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 21,Local authority not in touch with care leaver,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 21,Total,95,100
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 21,Young person no longer requires services,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 19 to 21,Young person refuses contact,13,14
