time_period,time_identifier,geographic_level,country_code,country_name,placement_type,placement_provider,number,percentage
2020,Reporting year,National,E92000001,England,2c. Independent and semi-independent living arrangements/supported accommodation,Voluntary/third sector provision,320,8
2020,Reporting year,National,E92000001,England,2d. Other residential settings,All children,190,100
2020,Reporting year,National,E92000001,England,2d. Other residential settings,Other LA provision,c,c
2020,Reporting year,National,E92000001,England,2d. Other residential settings,"Other public provision (e.g., PCT)",50,24
2020,Reporting year,National,E92000001,England,2d. Other residential settings,Own provision (by the LA),30,16
2020,Reporting year,National,E92000001,England,2d. Other residential settings,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,2d. Other residential settings,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2d. Other residential settings,Private provision,100,54
2020,Reporting year,National,E92000001,England,2d. Other residential settings,Voluntary/third sector provision,10,5
2020,Reporting year,National,E92000001,England,2e. Residential schools,All children,30,100
2020,Reporting year,National,E92000001,England,2e. Residential schools,Other LA provision,0,0
2020,Reporting year,National,E92000001,England,2e. Residential schools,"Other public provision (e.g., PCT)",0,0
2020,Reporting year,National,E92000001,England,2e. Residential schools,Own provision (by the LA),20,61
2020,Reporting year,National,E92000001,England,2e. Residential schools,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,2e. Residential schools,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2e. Residential schools,Private provision,10,24
2020,Reporting year,National,E92000001,England,2e. Residential schools,Voluntary/third sector provision,c,c
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,All children,4560,100
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Other LA provision,z,z
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,"Other public provision (e.g., PCT)",z,z
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Own provision (by the LA),z,z
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Parents or other person with parental responsibility,4560,100
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Private provision,z,z
2020,Reporting year,National,E92000001,England,2f. Placed with parents or other person with parental responsibility,Voluntary/third sector provision,z,z
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,All children,640,100
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,Other LA provision,60,9
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,"Other public provision (e.g., PCT)",0,0
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,Own provision (by the LA),550,86
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,Private provision,0,0
2020,Reporting year,National,E92000001,England,2g. Placed for adoption,Voluntary/third sector provision,30,5
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,All children,33060,100
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Other LA provision,820,2
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,"Other public provision (e.g., PCT)",300,1
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Own provision (by the LA),9780,30
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Parents or other person with parental responsibility,970,3
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Private provision,18530,56
2020,Reporting year,National,E92000001,England,3. All children placed outside council boundary,Voluntary/third sector provision,2660,8
2020,Reporting year,National,E92000001,England,3a. Foster placements,All children,22370,100
2020,Reporting year,National,E92000001,England,3a. Foster placements,Other LA provision,160,1
2020,Reporting year,National,E92000001,England,3a. Foster placements,"Other public provision (e.g., PCT)",0,0
2020,Reporting year,National,E92000001,England,3a. Foster placements,Own provision (by the LA),9030,40
2020,Reporting year,National,E92000001,England,3a. Foster placements,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,3a. Foster placements,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3a. Foster placements,Private provision,11470,51
2020,Reporting year,National,E92000001,England,3a. Foster placements,Voluntary/third sector provision,1710,8
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,All children,4700,100
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Other LA provision,120,2
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,"Other public provision (e.g., PCT)",c,c
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Own provision (by the LA),c,c
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Private provision,4200,89
2020,Reporting year,National,E92000001,England,3b. Secure homes and children's homes,Voluntary/third sector provision,390,8
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,All children,2480,100
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Other LA provision,50,2
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,"Other public provision (e.g., PCT)",20,1
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Own provision (by the LA),20,1
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Private provision,2320,94
2020,Reporting year,National,E92000001,England,3c. Independent and semi-independent living arrangements/supported accommodation,Voluntary/third sector provision,70,3
2020,Reporting year,National,E92000001,England,3d. Other residential settings,All children,830,100
2020,Reporting year,National,E92000001,England,3d. Other residential settings,Other LA provision,10,2
2020,Reporting year,National,E92000001,England,3d. Other residential settings,"Other public provision (e.g., PCT)",280,34
2020,Reporting year,National,E92000001,England,3d. Other residential settings,Own provision (by the LA),0,0
2020,Reporting year,National,E92000001,England,3d. Other residential settings,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,3d. Other residential settings,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3d. Other residential settings,Private provision,480,58
2020,Reporting year,National,E92000001,England,3d. Other residential settings,Voluntary/third sector provision,60,7
2020,Reporting year,National,E92000001,England,3e. Residential schools,All children,80,100
2020,Reporting year,National,E92000001,England,3e. Residential schools,Other LA provision,10,11
2020,Reporting year,National,E92000001,England,3e. Residential schools,"Other public provision (e.g., PCT)",0,0
2020,Reporting year,National,E92000001,England,3e. Residential schools,Own provision (by the LA),0,0
2020,Reporting year,National,E92000001,England,3e. Residential schools,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,3e. Residential schools,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3e. Residential schools,Private provision,50,71
2020,Reporting year,National,E92000001,England,3e. Residential schools,Voluntary/third sector provision,10,19
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,All children,970,100
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Other LA provision,z,z
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,"Other public provision (e.g., PCT)",z,z
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Own provision (by the LA),z,z
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Parents or other person with parental responsibility,970,100
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Private provision,z,z
2020,Reporting year,National,E92000001,England,3f. Placed with parents or other person with parental responsibility,Voluntary/third sector provision,z,z
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,All children,1650,100
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,Other LA provision,470,29
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,"Other public provision (e.g., PCT)",0,0
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,Own provision (by the LA),730,44
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,Placement provider not reported,z,z
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,Private provision,10,1
2020,Reporting year,National,E92000001,England,3g. Placed for adoption,Voluntary/third sector provision,430,26
2020,Reporting year,National,E92000001,England,4. Other placement,All children,510,100
2020,Reporting year,National,E92000001,England,4. Other placement,Other LA provision,z,z
2020,Reporting year,National,E92000001,England,4. Other placement,"Other public provision (e.g., PCT)",z,z
2020,Reporting year,National,E92000001,England,4. Other placement,Own provision (by the LA),z,z
2020,Reporting year,National,E92000001,England,4. Other placement,Parents or other person with parental responsibility,z,z
2020,Reporting year,National,E92000001,England,4. Other placement,Placement provider not reported,510,100
2020,Reporting year,National,E92000001,England,4. Other placement,Private provision,z,z
2020,Reporting year,National,E92000001,England,4. Other placement,Voluntary/third sector provision,z,z
