time_period,time_identifier,geographic_level,country_code,country_name,age_group,CLA_group,measure,characteristic,number,percentage
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total information not known,690,6
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total information not known,1060,10
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",90,20
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",3310,28
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",12640,38
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4010,35
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4370,39
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4260,40
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,40,8
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,80,1
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,560,2
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,130,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,140,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,280,3
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,c,c
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,20,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,270,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,50,k
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,90,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,130,1
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Female,220,48
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Female,4360,37
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Female,12370,37
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Female,4210,36
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Female,4020,36
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Female,4150,39
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Male,240,52
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Male,7520,63
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Male,21200,63
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Male,7410,64
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Male,7220,64
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Male,6560,61
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Total gender,470,100
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Total gender,11880,100
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Total gender,33570,100
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Total gender,11620,100
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Total gender,11240,100
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Total gender,10710,100
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,320,68
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,11230,95
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,In touch with care leaver,30930,92
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10940,94
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10460,93
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,9530,89
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,100,22
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,520,4
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with care leaver,1670,5
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,450,4
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,510,5
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,710,7
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Total in touch,470,100
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11880,100
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,33570,100
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11620,100
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11240,100
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10710,100
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,40,9
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,100,1
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,600,2
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,150,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,150,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,310,3
2022,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,c,c
2022,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,40,k
2022,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,370,1
2022,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,80,1
2022,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,130,1
2022,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,160,2
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,170,34
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,5040,44
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,6220,19
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,3380,30
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,1790,17
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,1060,10
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,10,2
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,390,3
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,1960,6
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,530,5
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,670,6
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,770,7
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in training or employment,30,7
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1120,10
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in training or employment,5190,16
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1440,13
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1840,17
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1910,18
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,10,2
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,430,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,2040,6
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,560,5
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,690,6
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,790,8
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,LA not in touch,90,19
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,LA not in touch,430,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,LA not in touch,1460,4
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,LA not in touch,360,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,LA not in touch,460,4
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,LA not in touch,640,6
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to illness or disability,10,3
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to illness or disability,340,3
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to illness or disability,2340,7
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to illness or disability,590,5
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to illness or disability,810,8
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to illness or disability,930,9
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to other reasons,90,19
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to other reasons,2870,25
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to other reasons,9060,28
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to other reasons,3240,29
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to other reasons,3060,28
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to other reasons,2760,26
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,10,2
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,260,2
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,1850,6
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,460,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,670,6
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,730,7
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,30,5
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,510,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,1050,3
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,390,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,320,3
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,340,3
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,70,k
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,20,k
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,20,k
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment,10,3
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment,480,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,2390,7
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment,690,6
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment,850,8
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,860,8
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total activity of care leavers,480,100
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11570,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,32490,100
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11280,100
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total activity of care leavers,10750,100
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,10460,100
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in education other than higher education,190,40
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in education other than higher education,5550,48
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,7280,22
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in education other than higher education,3770,33
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in education other than higher education,2110,20
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,1400,13
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment,50,10
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment,1600,14
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment,7580,23
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment,2130,19
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment,2690,25
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment,2760,26
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total information not known,120,24
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total information not known,520,5
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total information not known,2350,7
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total information not known,540,5
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total information not known,730,7
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total information not known,1090,10
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",120,24
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",3470,30
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",13250,41
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4290,38
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4540,42
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4420,42
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,20,5
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,70,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,620,2
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,120,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,180,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,320,3
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,20,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,280,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,60,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,90,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,130,1
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Female,200,42
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Female,4190,36
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Female,12160,37
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Female,4040,36
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Female,4160,39
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Female,3970,38
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Male,280,58
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Male,7380,64
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Male,20330,63
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Male,7250,64
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Male,6590,61
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Male,6490,62
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Total gender,480,100
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Total gender,11570,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Total gender,32490,100
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Total gender,11280,100
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Total gender,10750,100
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Total gender,10460,100
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,360,73
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10990,95
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,In touch with care leaver,29700,91
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10640,94
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,9890,92
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,9170,88
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,100,20
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,470,4
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with care leaver,1740,5
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,430,4
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,540,5
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,770,7
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Total in touch,480,100
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11570,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,32490,100
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11280,100
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10750,100
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10460,100
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,30,5
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,80,1
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,660,2
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,130,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,200,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,340,3
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,c,c
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,30,k
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,390,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,90,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,120,1
