time_period,time_identifier,geographic_level,country_code,country_name,age_group,cla_group,characteristic,activity_type,number,percentage
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,In training or employment,c,c
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,Information not known,c,c
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",10,29
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total refused or information not yet available,Total care leavers,20,100
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Education other than higher education,c,c
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,0,0
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,In training or employment,c,c
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Information not known,c,c
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",c,c
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total refused or information not yet available,Total care leavers,10,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Education other than higher education,20,44
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Higher education i.e. studies beyond A level,c,c
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,In training or employment,10,18
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Information not known,10,13
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,"Not in education, employment or training",10,22
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total refused or information not yet available,Total care leavers,50,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Education other than higher education,2930,15
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,1030,5
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,In training or employment,4840,25
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Information not known,1270,7
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,"Not in education, employment or training",9160,48
2021,Reporting year,National,E92000001,England,19 to 21 years,Ethnicity,Total White,Total care leavers,19230,100
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Education other than higher education,860,13
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,360,6
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,In training or employment,1750,27
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Information not known,400,6
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,"Not in education, employment or training",3140,48
2021,Reporting year,National,E92000001,England,20 years,Ethnicity,Total White,Total care leavers,6510,100
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Education other than higher education,2510,38
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,220,3
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,In training or employment,1080,17
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Information not known,280,4
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,"Not in education, employment or training",2440,37
2021,Reporting year,National,E92000001,England,18 years,Ethnicity,Total White,Total care leavers,6520,100
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Education other than higher education,610,10
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,380,6
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,In training or employment,1710,27
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Information not known,580,9
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,"Not in education, employment or training",3060,48
2021,Reporting year,National,E92000001,England,21 years,Ethnicity,Total White,Total care leavers,6330,100
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Education other than higher education,130,39
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,10,2
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,In training or employment,40,11
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Information not known,70,21
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,"Not in education, employment or training",90,26
2021,Reporting year,National,E92000001,England,17 years,Ethnicity,Total White,Total care leavers,330,100
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Education other than higher education,1470,23
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Higher education i.e. studies beyond A level,300,5
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,In an apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,In training or employment,1380,22
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,In training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Information not known,280,4
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,"Not in education, employment or training",2960,46
2021,Reporting year,National,E92000001,England,19 years,Ethnicity,Total White,Total care leavers,6390,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,Education other than higher education,2570,22
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,1320,11
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,In training or employment,3650,32
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,Information not known,880,8
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",3150,27
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Foster placements,Total care leavers,11560,100
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Education other than higher education,2150,57
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,170,5
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,In training or employment,680,18
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Information not known,190,5
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Education other than higher education,790,21
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,440,11
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,In training or employment,1250,32
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Information not known,290,8
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",1070,28
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Foster placements,Total care leavers,3840,100
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Education other than higher education,70,44
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,10,5
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,In training or employment,20,13
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Information not known,40,22
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",30,17
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Foster placements,Total care leavers,170,100
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Education other than higher education,1310,33
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,390,10
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,In training or employment,1140,28
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Information not known,220,6
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",930,23
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Foster placements,Total care leavers,3990,100
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",610,16
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Foster placements,Total care leavers,3810,100
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Education other than higher education,470,13
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Higher education i.e. studies beyond A level,490,13
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,In training or employment,1260,34
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Information not known,370,10
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,"Not in education, employment or training",1150,31
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Foster placements,Total care leavers,3730,100
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,Education other than higher education,10,22
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,Higher education i.e. studies beyond A level,c,c
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,In training or employment,10,22
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,Information not known,c,c
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,"Not in education, employment or training",30,49
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other placements,Total care leavers,60,100
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,Education other than higher education,10,11
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,Higher education i.e. studies beyond A level,c,c
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,In training or employment,10,11
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,Information not known,c,c
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,"Not in education, employment or training",30,63
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other placements,Total care leavers,50,100
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,Education other than higher education,c,c
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,Higher education i.e. studies beyond A level,0,0
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,In training or employment,10,24
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,Information not known,c,c
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,"Not in education, employment or training",20,58
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other placements,Total care leavers,30,100
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,Education other than higher education,c,c
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,Higher education i.e. studies beyond A level,0,0
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,In training or employment,0,0
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,Information not known,c,c
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,"Not in education, employment or training",c,c
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other placements,Total care leavers,c,c
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,Education other than higher education,10,13
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,Higher education i.e. studies beyond A level,c,c
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,In training or employment,10,25
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,Information not known,10,13
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,"Not in education, employment or training",30,45
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other placements,Total care leavers,60,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,Education other than higher education,20,11
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,Higher education i.e. studies beyond A level,c,c
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,In training or employment,30,20
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,Information not known,20,11
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,"Not in education, employment or training",80,55
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other placements,Total care leavers,140,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,Education other than higher education,1840,20
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,Higher education i.e. studies beyond A level,310,3
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,In training or employment,2330,25
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,Information not known,800,9
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,"Not in education, employment or training",4130,44
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Independent living,Total care leavers,9410,100
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,Education other than higher education,660,20
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,Higher education i.e. studies beyond A level,100,3
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,In training or employment,810,25
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,Information not known,260,8
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,"Not in education, employment or training",1420,44
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Independent living,Total care leavers,3260,100
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,Education other than higher education,10,21
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,Higher education i.e. studies beyond A level,c,c
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,In training or employment,0,0
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,Information not known,10,29
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,"Not in education, employment or training",20,47
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Independent living,Total care leavers,30,100
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,Education other than higher education,360,12
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,Higher education i.e. studies beyond A level,130,4
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,In training or employment,860,28
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,Information not known,420,13
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,"Not in education, employment or training",1360,44
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Independent living,Total care leavers,3130,100
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,Education other than higher education,820,27
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,Higher education i.e. studies beyond A level,80,3
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,In training or employment,660,22
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,Information not known,120,4
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,"Not in education, employment or training",1340,44
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Independent living,Total care leavers,3020,100
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,Education other than higher education,1200,40
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,Higher education i.e. studies beyond A level,50,2
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,In training or employment,480,16
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,Information not known,110,4
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,"Not in education, employment or training",1150,38
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Independent living,Total care leavers,2990,100
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,Education other than higher education,110,24
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,Higher education i.e. studies beyond A level,c,c
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,In training or employment,80,17
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,Information not known,50,10
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,"Not in education, employment or training",220,49
2020,Reporting year,National,E92000001,England,18 years,Placement on ceasing care,Other residential settings,Total care leavers,450,100
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,Education other than higher education,80,16
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,Higher education i.e. studies beyond A level,c,c
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,In training or employment,80,17
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,Information not known,70,13
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,"Not in education, employment or training",270,54
2020,Reporting year,National,E92000001,England,19 years,Placement on ceasing care,Other residential settings,Total care leavers,500,100
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,Education other than higher education,40,9
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,Higher education i.e. studies beyond A level,10,2
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,In training or employment,70,16
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,Information not known,120,26
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,"Not in education, employment or training",210,47
2020,Reporting year,National,E92000001,England,21 years,Placement on ceasing care,Other residential settings,Total care leavers,450,100
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,Education other than higher education,20,29
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,Higher education i.e. studies beyond A level,0,0
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,In training or employment,10,10
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,Information not known,20,25
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,"Not in education, employment or training",30,37
2020,Reporting year,National,E92000001,England,17 years,Placement on ceasing care,Other residential settings,Total care leavers,70,100
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,Education other than higher education,40,10
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,Higher education i.e. studies beyond A level,0,0
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,In training or employment,80,18
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,Information not known,80,18
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,"Not in education, employment or training",230,55
2020,Reporting year,National,E92000001,England,20 years,Placement on ceasing care,Other residential settings,Total care leavers,420,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,Education other than higher education,160,12
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,Higher education i.e. studies beyond A level,10,1
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,In training or employment,230,17
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,Information not known,260,19
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,"Not in education, employment or training",710,52
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Other residential settings,Total care leavers,1370,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Placed with parents or other person with parental responsibility,Education other than higher education,140,11
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Placed with parents or other person with parental responsibility,Higher education i.e. studies beyond A level,50,4
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Placed with parents or other person with parental responsibility,In an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Placed with parents or other person with parental responsibility,In training or employment,330,26
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Placed with parents or other person with parental responsibility,In training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Placement on ceasing care,Placed with parents or other person with parental responsibility,Information not known,140,11
