time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,age,in_touch,number,percentage
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 22,Total,39,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 22,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 23,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 23,Total,45,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 23,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 24,Total,36,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 25,Care leaver not in touch,32,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 25,Total,32,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Aged 25,Young person has requested and received support,0,0
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 22,Care leaver not in touch,34,69
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 22,Total,49,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 22,Young person has requested and received support,15,31
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 23,Care leaver not in touch,44,88
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 23,Total,50,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 23,Young person has requested and received support,6,12
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 24,Total,41,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 25,Care leaver not in touch,35,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 25,Total,35,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Aged 25,Young person has requested and received support,0,0
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 22,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 22,Total,90,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 22,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 23,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 23,Total,114,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 23,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 24,Total,88,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 25,Care leaver not in touch,10,16
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 25,Total,61,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Aged 25,Young person has requested and received support,51,84
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 22,Care leaver not in touch,148,76
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 22,Total,195,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 22,Young person has requested and received support,47,24
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 23,Care leaver not in touch,165,84
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 23,Total,196,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 23,Young person has requested and received support,31,16
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 24,Care leaver not in touch,166,87
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 24,Total,190,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 24,Young person has requested and received support,24,13
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 25,Care leaver not in touch,204,95
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 25,Total,215,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Aged 25,Young person has requested and received support,11,5
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 22,Care leaver not in touch,26,18
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 22,Total,148,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 22,Young person has requested and received support,122,82
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 23,Care leaver not in touch,67,40
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 23,Total,168,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 23,Young person has requested and received support,101,60
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 24,Care leaver not in touch,106,59
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 24,Total,180,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 24,Young person has requested and received support,74,41
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 25,Care leaver not in touch,131,78
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 25,Total,169,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Aged 25,Young person has requested and received support,38,22
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 22,Care leaver not in touch,97,68
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 22,Total,142,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 22,Young person has requested and received support,45,32
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 23,Care leaver not in touch,102,80
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 23,Total,128,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 23,Young person has requested and received support,26,20
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 24,Care leaver not in touch,111,78
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 24,Total,143,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 24,Young person has requested and received support,32,22
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 25,Care leaver not in touch,127,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 25,Total,127,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Aged 25,Young person has requested and received support,0,0
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 22,Care leaver not in touch,109,73
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 22,Total,150,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 22,Young person has requested and received support,41,27
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 23,Care leaver not in touch,125,87
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 23,Total,144,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 23,Young person has requested and received support,19,13
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 24,Care leaver not in touch,94,90
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 24,Total,104,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 24,Young person has requested and received support,10,10
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 25,Total,81,100
2023,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Aged 25,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 22,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 22,Total,41,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 22,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 23,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 23,Total,49,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 23,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 24,Care leaver not in touch,42,86
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 24,Total,49,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 24,Young person has requested and received support,7,14
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 25,Total,38,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Aged 25,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 22,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 22,Total,21,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 22,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 23,Care leaver not in touch,19,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 23,Total,19,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 23,Young person has requested and received support,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 24,Care leaver not in touch,21,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 24,Total,21,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 24,Young person has requested and received support,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 25,Care leaver not in touch,11,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 25,Total,11,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Aged 25,Young person has requested and received support,0,0
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 22,Care leaver not in touch,14,70
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 22,Total,20,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 22,Young person has requested and received support,6,30
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 23,Care leaver not in touch,18,72
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 23,Total,25,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 23,Young person has requested and received support,7,28
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 24,Care leaver not in touch,30,83
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 24,Total,36,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 24,Young person has requested and received support,6,17
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 25,Care leaver not in touch,7,44
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 25,Total,16,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Aged 25,Young person has requested and received support,9,56
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 22,Care leaver not in touch,19,56
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 22,Total,34,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 22,Young person has requested and received support,15,44
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 23,Care leaver not in touch,28,76
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 23,Total,37,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 23,Young person has requested and received support,9,24
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 24,Total,29,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 25,Total,32,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Aged 25,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 22,Care leaver not in touch,15,43
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 22,Total,35,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 22,Young person has requested and received support,20,57
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 23,Care leaver not in touch,18,58
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 23,Total,31,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 23,Young person has requested and received support,13,42
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 24,Care leaver not in touch,21,66
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 24,Total,32,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 24,Young person has requested and received support,11,34
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 25,Care leaver not in touch,19,76
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 25,Total,25,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Aged 25,Young person has requested and received support,6,24
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 22,Care leaver not in touch,7,37
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 22,Total,19,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 22,Young person has requested and received support,12,63
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 23,Care leaver not in touch,9,41
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 23,Total,22,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 23,Young person has requested and received support,13,59
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 24,Total,12,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 25,Care leaver not in touch,10,63
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 25,Total,16,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Aged 25,Young person has requested and received support,6,38
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 22,Care leaver not in touch,8,36
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 22,Total,22,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 22,Young person has requested and received support,14,64
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 23,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 23,Total,19,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 23,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 24,Total,10,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 25,Total,8,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Aged 25,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 22,Care leaver not in touch,29,55
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 22,Total,53,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 22,Young person has requested and received support,24,45
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 23,Care leaver not in touch,45,79
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 23,Total,57,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 23,Young person has requested and received support,12,21
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 24,Care leaver not in touch,43,83
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 24,Total,52,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 24,Young person has requested and received support,9,17
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 25,Total,50,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Aged 25,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 22,Care leaver not in touch,18,24
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 22,Total,75,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 22,Young person has requested and received support,57,76
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 23,Care leaver not in touch,29,41
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 23,Total,70,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 23,Young person has requested and received support,41,59
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 24,Care leaver not in touch,45,61
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 24,Total,74,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 24,Young person has requested and received support,29,39
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 25,Care leaver not in touch,47,76
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 25,Total,62,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Aged 25,Young person has requested and received support,15,24
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 22,Care leaver not in touch,36,54
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 22,Total,67,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 22,Young person has requested and received support,31,46
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 23,Care leaver not in touch,29,57
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 23,Total,51,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 23,Young person has requested and received support,22,43
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 24,Care leaver not in touch,18,47
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 24,Total,38,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 24,Young person has requested and received support,20,53
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 25,Care leaver not in touch,28,78
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 25,Total,36,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Aged 25,Young person has requested and received support,8,22
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 22,Care leaver not in touch,28,58
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 22,Total,48,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 22,Young person has requested and received support,20,42
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 23,Care leaver not in touch,35,74
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 23,Total,47,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 23,Young person has requested and received support,12,26
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 24,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 24,Total,45,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 24,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 25,Care leaver not in touch,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 25,Total,39,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Aged 25,Young person has requested and received support,c,c
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 22,Care leaver not in touch,8,29
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 22,Total,28,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 22,Young person has requested and received support,20,71
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 23,Care leaver not in touch,13,37
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 23,Total,35,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 23,Young person has requested and received support,22,63
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 24,Care leaver not in touch,17,68
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 24,Total,25,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 24,Young person has requested and received support,8,32
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 25,Care leaver not in touch,23,79
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 25,Total,29,100
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Aged 25,Young person has requested and received support,6,21
2023,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Aged 22,Care leaver not in touch,33,46
