time_period,time_identifier,geographic_level,country_code,country_name,age_group,CLA_group,measure,characteristic,number,percentage
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in education other than higher education,190,40
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,7270,22
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,1400,13
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in education other than higher education,2110,20
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in education other than higher education,3770,33
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in education other than higher education,5550,48
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Total in touch,480,100
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,32490,100
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10460,100
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10750,100
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11280,100
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11580,100
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment,50,10
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment,7580,23
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment,2760,26
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment,2690,25
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment,2130,19
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment,1600,14
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total information not known,120,24
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total information not known,2350,7
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total information not known,1090,10
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total information not known,730,7
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total information not known,540,5
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total information not known,530,5
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",110,24
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",13250,41
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4420,42
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4540,42
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4290,38
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",3470,30
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,20,5
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,660,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,340,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,200,2
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,130,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,80,1
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,20,5
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,620,2
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,320,3
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,180,2
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,120,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,70,1
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,c,c
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,390,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,180,2
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,120,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,90,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,30,k
2021,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,c,c
2021,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,280,1
2021,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,130,1
2021,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,90,1
2021,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,60,1
2021,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,20,k
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Female,200,42
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Female,12080,39
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Female,3950,39
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Female,3960,38
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Female,4160,39
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Female,4000,36
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,130,28
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,5290,17
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,910,9
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,1640,16
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,2740,26
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time education other than higher education,4520,40
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,10,3
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,1840,6
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,690,7
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,610,6
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,530,5
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time higher education i.e. studies beyond A level,280,2
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in training or employment,30,7
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in training or employment,5550,18
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1970,20
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1870,18
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1710,16
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in training or employment,1300,12
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Full-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,10,3
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,1920,6
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,730,7
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,640,6
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,550,5
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,In higher education i.e. studies beyond A level,300,3
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,350,74
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,In touch with care leaver,28050,90
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,8610,86
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,9420,90
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10020,93
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,In touch with Care Leaver,10600,95
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,LA not in touch,80,17
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,LA not in touch,1820,6
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,LA not in touch,810,8
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,LA not in touch,590,6
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,LA not in touch,430,4
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,LA not in touch,410,4
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Male,280,58
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Male,19170,61
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Male,6080,61
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Male,6500,62
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Male,6590,61
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Male,7190,64
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,90,18
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with care leaver,2060,7
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,900,9
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,670,6
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,490,5
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Not in touch with Care Leaver,450,4
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to illness or disability,10,2
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to illness or disability,2630,8
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to illness or disability,1040,10
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to illness or disability,910,9
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to illness or disability,680,6
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to illness or disability,390,3
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to other reasons,110,23
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to other reasons,7490,24
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to other reasons,2210,22
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to other reasons,2540,24
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to other reasons,2740,25
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to other reasons,2740,24
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,10,3
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,1920,6
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,770,8
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,630,6
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,530,5
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Owing to pregnancy or parenting,310,3
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,30,6
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,1010,3
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,290,3
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,370,4
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,350,3
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time education other than higher education,530,5
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,0,0
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,90,k
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,30,k
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,20,k
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time higher education i.e. studies beyond A level,20,k
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in an apprenticeship,z,z
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment,20,5
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,2660,8
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment,880,9
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment,960,9
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment,820,8
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment,580,5
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Part-time in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total activity of care leavers,480,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,31250,100
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total activity of care leavers,10040,100
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total activity of care leavers,10460,100
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total activity of care leavers,10750,100
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total activity of care leavers,11190,100
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Gender,Total gender,480,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Gender,Total gender,31250,100
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Gender,Total gender,10040,100
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Gender,Total gender,10460,100
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Gender,Total gender,10750,100
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Gender,Total gender,11190,100
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in apprenticeship,z,z
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in education other than higher education,160,34
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,6300,20
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in education other than higher education,1200,12
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in education other than higher education,2010,19
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in education other than higher education,3090,29
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in education other than higher education,5050,45
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Total in touch,480,100
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,31250,100
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10040,100
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10460,100
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Total in touch,10750,100
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Total in touch,11190,100
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment,60,12
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment,8200,26
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment,2840,28
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment,2830,27
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment,2530,23
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment,1880,17
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total in training or employment (excl. apprenticeship),z,z
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Total information not known,110,24
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Total information not known,2780,9
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Total information not known,1250,12
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Total information not known,890,9
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Total information not known,630,6
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Total information not known,540,5
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",130,28
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",12040,39
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4020,40
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",4080,39
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",3950,37
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,"Total not in education, training or employment",3430,31
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,30,5
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,650,2
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,310,3
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,200,2
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,140,1
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person no longer requires services,90,1
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,20,5
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,570,2
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,280,3
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,170,2
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,130,1
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,Activity of care leaver,Young person no longer requires services from LA,90,1
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,10,2
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,490,2
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,210,2
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,180,2
2020,Reporting year,National,E92000001,England,19 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,110,1
2020,Reporting year,National,E92000001,England,18 years,Care leavers group,LA in-touch with the care leaver,Young person refuses contact,50,k
2020,Reporting year,National,E92000001,England,17 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,10,2
2020,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,380,1
2020,Reporting year,National,E92000001,England,21 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,160,2
2020,Reporting year,National,E92000001,England,20 years,Care leavers group,Activity of care leaver,Young person refuses contact from LA,140,1
