time_period,time_identifier,geographic_level,country_code,country_name,care_leaver_age,cla_group,measure,accommodation_type,number,percentage
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Foyers,340,3
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,In custody,320,3
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Independent living,1340,13
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,470,4
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,60,1
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,110,1
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Other accommodation,340,3
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Residence not known,50,k
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2900,27
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Supported lodgings,790,7
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total care leavers,10700,100
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Total information not known,580,5
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With former foster carers,2110,20
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1260,12
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,60,1
2019,Reporting year,National,E92000001,England,18 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,50,k
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,70,k
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Community home,1170,4
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Deported,50,k
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,140,k
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Foyers,760,3
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Gone abroad,50,k
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,In custody,1030,3
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Independent living,10600,35
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,1680,6
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,360,1
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,470,2
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Other accommodation,1140,4
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Residence not known,340,1
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",4100,14
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,1340,4
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total care leavers,29910,100
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Total information not known,2550,9
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With former foster carers,2330,8
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,3410,11
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,500,2
2019,Reporting year,National,E92000001,England,19 to 21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,380,1
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Community home,420,4
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Deported,10,k
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,50,k
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Foyers,340,3
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Gone abroad,10,k
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,In custody,320,3
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Independent living,2800,27
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,440,4
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,100,1
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,140,1
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Other accommodation,430,4
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Residence not known,80,1
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",2020,19
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Supported lodgings,660,6
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total care leavers,10470,100
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Total information not known,660,6
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With former foster carers,1120,11
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1280,12
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,120,1
2019,Reporting year,National,E92000001,England,19 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,100,1
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,20,k
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Community home,390,4
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Deported,20,k
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,40,k
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Foyers,240,2
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Gone abroad,20,k
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,In custody,350,4
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Independent living,3720,37
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,570,6
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,130,1
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,150,2
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Other accommodation,380,4
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Residence not known,120,1
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",1310,13
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Supported lodgings,420,4
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total care leavers,10030,100
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Total information not known,860,9
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With former foster carers,710,7
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,With parents or relatives,1150,11
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,160,2
2019,Reporting year,National,E92000001,England,20 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,130,1
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Bed and breakfast,30,k
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Community home,370,4
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Deported,20,k
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Emergency accommodation,50,k
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Foyers,180,2
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Gone abroad,30,k
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,In custody,360,4
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Independent living,4080,43
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Local authority not in touch,660,7
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,No fixed abode/homeless,130,1
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Ordinary lodgings,180,2
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Other accommodation,320,3
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Residence not known,130,1
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,"Semi-independent, transitional accommodation",770,8
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Supported lodgings,270,3
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total care leavers,9410,100
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Total information not known,1030,11
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With former foster carers,500,5
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,With parents or relatives,980,10
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person no longer requires services,210,2
2019,Reporting year,National,E92000001,England,21 years,Care leavers group,Accommodation of care leaver,Young person refuses contact,160,2
